chunk_id,chapter_no,subject,relation,object
9-10-biology_secondary-5-138,5,এনজাইম,কাজ,স্নেহপদার্থের পরিপাক শুরু করা
9-10-biology_secondary-5-139,5,পিত্তরস,অবস্থান,যকৃৎ
9-10-biology_secondary-5-139,5,পিত্তরস,কাজ,পিত্ত-লবণ মেনহপদার্থের ক্ষুদ্র কণাগুলোকে পানির সাথে মিশতে সাহায্যে করা
9-10-biology_secondary-5-139,5,লাইপেজ,কাজ,পিত্ত-লবণের সংস্পর্শে ম্নেহপদার্থকে সাবানের ফেনার মতো স্ষুদ্র ক্ষুদ্র দানায় পরিণত হতে সাহায্য
9-10-biology_secondary-5-139,5,লাইপেজ,কারণ,মেনহপদার্থকে সাবানের ফেনার মতো স্ষুদ্র ক্ষুদ্র দানায় পরিণত হতে সাহায্য
9-10-biology_secondary-5-14,5,ফসফরাস,অংশ,জীবকোষের ঢাব
9-10-biology_secondary-5-14,5,ফসফরাস,অংশ,ঢা 7
9-10-biology_secondary-5-14,5,ফসফরাস,কাজ,গাঠনিক উপাদান
9-10-biology_secondary-5-14,5,আয়রন,অংশ,সাইটোক্রোমের সাংগঠনিক উপাদান
9-10-biology_secondary-5-14,5,আয়রন,কাজ,বায়বীয় শ্বসন উপর নির্ভরশীল
9-10-biology_secondary-5-14,5,আয়রন,কারণ,ক্লোরোফিল সৃষ্টিতে ভূমিকা অপরিসীম
9-10-biology_secondary-5-140,5,আন্তরিক রস,অংশ,"আল্লিক আ্যামাইলেজ, লাইপেজ, মলটেজ, ল্যাকটেজ, সুক্রেজ ইত্যাদি এনজাইম"
9-10-biology_secondary-5-140,5,অগ্যাশয় রস,অংশ,"আ্যামাইলেজ, লাইপেজ, ট্রিপসিন"
9-10-biology_secondary-5-141,5,ভিলাই,অবস্থান,ভাঁজে ভাঁজে
9-10-biology_secondary-5-141,5,ভিলাই,কাজ,ইলিয়ামের প্রাচীরগাত্রের আয়তন বৃদ্ধি করা এবং পরিপাককার্য চলাকর্তৃত্ব দেওয়া
9-10-biology_secondary-5-143,5,লসিকা,কাজ,খাদ্য উপাদান সরবরাহ করে কোষে পৌঁছে দেয় এবং দূষিত পদার্থ সংগ্রহ করে রন্তস্রোতে ফিরে আসে
9-10-biology_secondary-5-143,5,পাকমণ্ডের অবশিষ্টাংশ,অবস্থান,কোলনে
9-10-biology_secondary-5-144,5,খাদ্যের অসার অংশ,অবস্থান,কোলনে পাকমণ্ডে
9-10-biology_secondary-5-144,5,খাদ্যের অসার অংশের সাথে থাকা পানি,অবস্থান,কোলনে পাকমণ্ডে
9-10-biology_secondary-5-144,5,খাদ্যের অসার অংশের সাথে থাকা আমিষ,অবস্থান,কোলনে পাকমণ্ডে
9-10-biology_secondary-5-144,5,খাদ্যের অসার অংশের সাথে থাকা লিপিড,অবস্থান,কোলনে পাকমণ্ডে
9-10-biology_secondary-5-144,5,খাদ্যের অসার অংশের সাথে থাকা লবণ,অবস্থান,কোলনে পাকমণ্ডে
9-10-biology_secondary-5-144,5,খাদ্যের অসার অংশের সাথে থাকা উদ্বৃত্ত এনজাইম,অবস্থান,কোলনে পাকমণ্ডে
9-10-biology_secondary-5-144,5,মল,অবস্থান,মলাশয়ে জমা
9-10-biology_secondary-5-144,5,মল,অবস্থান,পায়ুপথ দিয়ে বের হয়ে আসে
9-10-biology_secondary-5-145,5,আত্তীকরণ,কাজ,শোষিত খাদ্যবস্তুর পরিণত বা রূপান্তর
9-10-biology_secondary-5-145,5,প্রোটোপ্লাজম,কাজ,সরল খাদ্য জটিল উপাদানে পরিণত হওয়া
9-10-biology_secondary-5-145,5,প্রোটোপ্লাজম,কারণ,নিঃসৃত এনজাইমের সহযোগিতায়
9-10-biology_secondary-5-145,5,রক্ত,কারণ,সরল খাদ্য জটিল উপাদানে পরিণত হওয়ার সাহায্য
9-10-biology_secondary-5-145,5,প্রোটোপ্লাজম,কারণ,"আমিষ, স্নেহ এবং শর্করা তৈরি করার সাহায্য"
9-10-biology_secondary-5-145,5,প্রোটোপ্লাজম,কারণ,কোষের ক্ষয়পূরণ ও গঠনে সহায়তা
9-10-biology_secondary-5-146,5,আল্লিক,কারণ,বদহজম
9-10-biology_secondary-5-146,5,বদহজম,কারণ,পাকস্থলীতে সংক্রমণ
9-10-biology_secondary-5-146,5,বদহজম,কারণ,বিষণ্নতা
9-10-biology_secondary-5-146,5,বদহজম,কারণ,অগ্ম্যাশয় রোগ
9-10-biology_secondary-5-146,5,বদহজম,কারণ,থাইরয়েডের সমস্যা
9-10-biology_secondary-5-147,5,অজীর্ণতা,লক্ষণ,পেটের উপরের দিকে ব্যথা
9-10-biology_secondary-5-147,5,অজীর্ণতা,লক্ষণ,পেট ফাঁপা
9-10-biology_secondary-5-147,5,অজীর্ণতা,লক্ষণ,পেট ভরা মনে হওয়া
9-10-biology_secondary-5-147,5,অজীর্ণতা,লক্ষণ,বুক জ্বালা করা
9-10-biology_secondary-5-147,5,অজীর্ণতা,লক্ষণ,বমি বমি ভাব বা বমি হওয়া
9-10-biology_secondary-5-147,5,অজীর্ণতা,লক্ষণ,বুক ব্যথা
9-10-biology_secondary-5-147,5,অজীর্ণতা,লক্ষণ,টক টেকুর উঠা
9-10-biology_secondary-5-147,5,পেপটিক আলসার,কারণ,পাকস্থলী বা অস্ত্রের আলসারের
9-10-biology_secondary-5-149,5,গষধ,কারণ,হার্ট আ্যাটাকও হতে পারে
9-10-biology_secondary-5-150,5,আমাশয় রোগ,লক্ষণ,ঘন ঘন মলত্যাগ
9-10-biology_secondary-5-150,5,আমাশয় রোগ,লক্ষণ,মলের সাথে গ্লেষ্মা বের হওয়া
9-10-biology_secondary-5-150,5,আমাশয় রোগ,লক্ষণ,পেটে ব্যথা
9-10-biology_secondary-5-150,5,আমাশয় রোগ,লক্ষণ,গ্লেষ্মাযুক্ত মলের সাথে রক্ত যাওয়া
9-10-biology_secondary-5-150,5,আমাশয় রোগ,লক্ষণ,দুগ্ধজাত দ্রব্য হজম না হওয়া
9-10-biology_secondary-5-150,5,আমাশয় রোগ,কারণ,মারাত্মক কিছু ঘটতে পারে
9-10-biology_secondary-5-152,5,কোষ্ঠকাঠিন্য,কারণ,পায়খানার বেগ চেপে রাখলে
9-10-biology_secondary-5-152,5,কোষ্ঠকাঠিন্য,কারণ,বৃহদন্ছ্রে অপাচ্য খাদ্যাংশ থেকে অতিমাত্রায় পানি শোষিত হলে
9-10-biology_secondary-5-152,5,কোষ্ঠকাঠিন্য,কারণ,পৌন্টিক নালির মধ্য দিয়ে খাদ্যের অপাচ্য অংশ ধীরে ধীরে গমনে মল থেকে বেশি পানি শোষিত হলে
9-10-biology_secondary-5-152,5,কোষ্ঠকাঠিন্য,কারণ,পরিশ্রম না করলে
9-10-biology_secondary-5-152,5,কোষ্ঠকাঠিন্য,কারণ,আন্দ্রিক গোলযোগে
9-10-biology_secondary-5-152,5,কোষ্ঠকাঠিন্য,কারণ,কোলনের মাংসপেশি স্বাভাবিকের তুলনায় ধীরে ধীরে সংকুচিত হলে
9-10-biology_secondary-5-152,5,কোষ্ঠকাঠিন্য,কারণ,রাফেজ বা আঁশযুক্ত খাবার না খেলে
9-10-biology_secondary-5-153,5,কোষ্ঠকাঠিন্য,কারণ,মল ত্যাগ কষ্টদায়ক হয়
9-10-biology_secondary-5-153,5,কোষ্ঠকাঠিন্য,লক্ষণ,পেটে অস্বস্তিকর অবস্থা
9-10-biology_secondary-5-153,5,কোষ্ঠকাঠিন্য,লক্ষণ,পেট ব্যথা
9-10-biology_secondary-5-153,5,কোষ্ঠকাঠিন্য,লক্ষণ,নানা
9-10-biology_secondary-5-153,5,কোষ্ঠকাঠিন্য,কারণ,পরিপাক নালির টিউমার
9-10-biology_secondary-5-153,5,কোষ্ঠকাঠিন্য,কাজ,চিকিৎসকের শরণাপন্ন হওয়া
9-10-biology_secondary-5-156,5,অদ্লের আধিক্য,অবস্থান,পাকস্থলীতে
9-10-biology_secondary-5-156,5,অদ্লের আধিক্য,কারণ,পাকস্থলী বা অন্ত ক্ষতের সৃষ্টি
9-10-biology_secondary-5-156,5,রবিন ওয়ারেন,কারণ,চিকিৎসাবিজ্ঞানে নোবেল পুরস্কার লাভ
9-10-biology_secondary-5-156,5,ব্যারি মার্শাল,কারণ,চিকিৎসাবিজ্ঞানে নোবেল পুরস্কার লাভ
9-10-biology_secondary-5-156,5,খাদ্যে অনিয়ম,কারণ,পেপটিক আলসার
9-10-biology_secondary-5-156,5,ভাজাপোড়া খাবার খাওয়া,কারণ,পেপটিক আলসার
9-10-biology_secondary-5-156,5,বিষঞ্জতা,কারণ,পেপটিক আলসার
9-10-biology_secondary-5-156,5,উৎকণ্ঠা,কারণ,পেপটিক আলসার
9-10-biology_secondary-5-156,5,নামের একটি ব্যাকটেরিয়া,কারণ,পেপটিক আলসার
9-10-biology_secondary-5-156,5,হাইড্রোক্লোরিক আ্যাসিড,পরিমাণ,৮0 1.5-3.5
9-10-biology_secondary-5-157,5,পেপটিক আলসার রোগ,লক্ষণ,"পেটের ঠিক মাঝ বরাবর, নাভির একটু উপরে একঘেয়ে ব্যথা অনুভূত হয়"
9-10-biology_secondary-5-157,5,পেপটিক আলসার রোগ,লক্ষণ,খালি পেটে বা অতিরিক্ত তেলজাতীয় খাদ্য খেলে ব্যথা বাড়ে
9-10-biology_secondary-5-157,5,পেপটিক আলসার রোগ,লক্ষণ,বমি এবং মলের সাথে রক্তু নির্গত হয়
9-10-biology_secondary-5-159,5,আ্যাপেনডিক্স,অবস্থান,পেটের ডান দিকের নিচে বৃহদন্দ্রের সিকামের সাথে যুক্ত
9-10-biology_secondary-5-159,5,আ্যাপেনডিক্সের সংক্রমণ,কারণ,আ্যাপেনডিসাইটিস
9-10-biology_secondary-5-159,5,আ্যাপেনডিসাইটিস,লক্ষণ,নাভির চারদিকে ব্যথা অনুভব হয়
9-10-biology_secondary-5-159,5,আ্যাপেনডিসাইটিস,লক্ষণ,ব্যথা শুরু হওয়ার কয়েক ঘণ্টার মধ্যে তলপেটের ডান দিকে সরে যায়
9-10-biology_secondary-5-159,5,আ্যাপেনডিসাইটিস,লক্ষণ,স্ষুধামন্দা
9-10-biology_secondary-5-159,5,আ্যাপেনডিসাইটিস,লক্ষণ,বমি
9-10-biology_secondary-5-159,5,আ্যাপেনডিসাইটিস,লক্ষণ,কোষ্ঠকাঠিন্য
9-10-biology_secondary-5-161,5,কৃমি,কারণ,পেটে ব্যথা
9-10-biology_secondary-5-161,5,কৃমি,কারণ,দুর্বলবোধ
9-10-biology_secondary-5-161,5,কৃমি,কারণ,বদহজম
9-10-biology_secondary-5-161,5,কৃমি,কারণ,পেটে অস্বস্তিবোধ
9-10-biology_secondary-5-161,5,কৃমি,কারণ,বমি বমি ভাব
9-10-biology_secondary-5-161,5,কৃমি,কারণ,অনিদ্রা
9-10-biology_secondary-5-161,5,কৃমি,কারণ,খাওয়ায় অরুচি
9-10-biology_secondary-5-161,5,কৃমি,কারণ,রোগীর চেহারা ফ্যাকাশে হওয়া
9-10-biology_secondary-5-161,5,কৃমি,কারণ,রন্তাল্পতা দেখা দেওয়া
9-10-biology_secondary-5-161,5,কৃমি,কারণ,হাত-পা ফুলে যাওয়া
9-10-biology_secondary-5-161,5,কৃমি,কারণ,পেট বড় হয়ে ফুলে উঠা
9-10-biology_secondary-5-163,5,কৃমি,কারণ,খাদ্য কৃমি বিস্তারে সহায়তা করে
9-10-biology_secondary-5-163,5,কাঁচা ফলমূল,কাজ,ধুয়ে খাওয়ার অভ্যাস গড়ে তোলা
9-10-biology_secondary-5-163,5,খাবার,কারণ,হাত ভালোভাবে ধোয়া
9-10-biology_secondary-5-163,5,স্বাস্থ্যসম্মত,কারণ,পায়খানা ব্যবহার করা
9-10-biology_secondary-5-163,5,খালি পায়ে,কারণ,না হাঁটা
9-10-biology_secondary-5-163,5,অল্প সিদ্ধ,কারণ,শাকসবজি বা মাংস না খাওয়া
9-10-biology_secondary-5-169,5,স্যালাইন,অবস্থান,পাতলা পায়খানা বন্ধ না হওয়া পর্যন্ত
9-10-biology_secondary-5-169,5,স্যালাইন,কারণ,রোগীকে স্যালাইন খাওয়াতে হবে
9-10-biology_secondary-5-169,5,শিশু রোগী,কারণ,বুকের দুধ খাওয়াতে হবে
9-10-biology_secondary-5-169,5,রোগী,কারণ,নিয়মিত অন্যান্য খাবারও খেতে হবে
9-10-biology_secondary-5-169,5,ডায়রিয়া,কারণ,সেরে যাওয়ার পরও অন্তত এক সপ্তাহ রোগীকে বাড়তি খাবার দিতে হবে
9-10-biology_secondary-5-17,5,অভাবজনিত লক্ষণ,কারণ,উদ্ভিদের কোনো পুষ্টি উপাদানের অভাব
9-10-biology_secondary-5-179,5,কোলেস্টেরল,প্রকার,বর্ণনা করতে পারব
9-10-biology_secondary-5-179,5,রক্তে অস্বাভাবিকতা,কারণ,ব্যাখ্যা করতে পারব
9-10-biology_secondary-5-179,5,হৃৎপিণ্ড সম্পর্কিত রোগ,লক্ষণ,বিশ্লেষণ করতে পারব
9-10-biology_secondary-5-179,5,হৃৎপিণ্ড সম্পর্কিত রোগ,কারণ,বিশ্লেষণ করতে পারব
9-10-biology_secondary-5-179,5,হৃৎপিণ্ড সম্পর্কিত রোগ,প্রতিরোধ,বিশ্লেষণ করতে পারব
9-10-biology_secondary-5-18,5,ক্লোরোফিল অভাবের,লক্ষণ,পাতার সবুজ রং হালকা হতে হালকা হয় এবং হলুদ হয়ে যায়
9-10-biology_secondary-5-18,5,ক্লোরোফিল অভাবের,লক্ষণ,অন্যান্য বর্ণকণা বা পিগমেন্ট মিলিতভাবে হলুদ দেখায়
9-10-biology_secondary-5-18,5,ক্লোরোফিল অভাবের,লক্ষণ,ক্লোরোসিস
9-10-biology_secondary-5-18,5,ক্লোরোসিসে,কারণ,কোষের বৃদ্ধি এবং বিভাজন হ্রাস পায়
9-10-biology_secondary-5-18,5,ক্লোরোসিসে,কারণ,উদ্ভিদের বৃদ্ধি কমে যায়
9-10-biology_secondary-5-181,5,পানি,পরিমাণ,শতকরা 90 ভাগ
9-10-biology_secondary-5-181,5,পানি,কারণ,ফ্লুইড অফ লাইফ বলা হয়ে থাকে
9-10-biology_secondary-5-181,5,পানির পরিমাণ,কারণ,প্রোটোপ্লাজম সংকুচিত হয়ে অকার্যকর পর্যন্ত হতে পারে
9-10-biology_secondary-5-181,5,পানির অভাব,কারণ,উদ্ভিদের বিপাকীয় বিক্রিয়া বন্ধ হয়ে যাবে
9-10-biology_secondary-5-185,5,কলয়েড জাতীয় শুকনা বা আধা শুকনা পদার্থ,কাজ,তরল পদার্থ শুষে নেয়
9-10-biology_secondary-5-185,5,সেলুলোজ,প্রকার,হাইড্রোফিলিক পদার্থ
9-10-biology_secondary-5-185,5,স্টার্চ,প্রকার,হাইড্রোফিলিক পদার্থ
9-10-biology_secondary-5-185,5,জিলাটিন,প্রকার,হাইড্রোফিলিক পদার্থ
9-10-biology_secondary-5-185,5,কাঠের খণ্ডটি,কারণ,ইমবাইবিশন প্রক্রিয়ায় পানি শোষণ করে স্ফীত হয়ে ওঠে
9-10-biology_secondary-5-188,5,মেসোফিল টিস্যু,কারণ,পাতার পানির ঘাটতি
9-10-biology_secondary-5-188,5,মেসোফিল টিস্যু,কাজ,পানি টেনে নেয়
9-10-biology_secondary-5-19,5,ফসফরাসের অভাব,লক্ষণ,পাতা বেগুনি হয়ে যায়
9-10-biology_secondary-5-19,5,ফসফরাসের অভাব,লক্ষণ,মৃত অঞ্চল সৃষ্টি হয়
9-10-biology_secondary-5-19,5,ফসফরাসের অভাব,লক্ষণ,"পাতা, ফুল ও ফল ঝরে যেতে পারে"
9-10-biology_secondary-5-19,5,ফসফরাসের অভাব,লক্ষণ,উদ্ভিদের বৃদ্ধি বন্ধ হয়ে যায়
9-10-biology_secondary-5-19,5,ফসফরাসের অভাব,লক্ষণ,উদ্ভিদ খর্বাকার হয়
9-10-biology_secondary-5-190,5,অভিপ্রবণ,কারণ,দ্রাবকের ব্যাপন
9-10-biology_secondary-5-20,5,পটাশিয়ামের অভাব,লক্ষণ,পাতার শীর্ষ এবং কিনারা হলুদ হয় এবং মৃত অঞ্চল সৃষ্টি হয়
9-10-biology_secondary-5-20,5,পটাশিয়ামের অভাব,লক্ষণ,পাতার শিরার মধ্যবর্তী স্থানে ক্লোরোসিস হয়ে হলুদবর্ণ ধারণ করে
9-10-biology_secondary-5-20,5,পটাশিয়ামের অভাব,লক্ষণ,পাতার কিনারায় পুড়ে যাওয়া সদৃশ বাদামি রং দেখা যায় এবং পাতা কুঁকড়ে আসে
9-10-biology_secondary-5-20,5,পটাশিয়ামের অভাব,লক্ষণ,উদ্ভিদের বৃদ্ধি কম হয়
9-10-biology_secondary-5-20,5,পটাশিয়ামের অভাব,লক্ষণ,শীর্ষ ও পার্শ্ব মুকুল মরে যায়
9-10-biology_secondary-5-20,5,পটাশিয়ামের অভাব,লক্ষণ,"খাদ্য, পুষ্টি এবং পরিপাক"
9-10-biology_secondary-5-21,5,উদ্ভিদের বর্ধনশীল শীর্ষ অঞ্চল,লক্ষণ,মরে যায়
9-10-biology_secondary-5-21,5,পাতার কিনারা বরাবর অঞ্চলগুলো,লক্ষণ,মরে যায়
9-10-biology_secondary-5-21,5,পাতা,লক্ষণ,কুঁকড়ে যায়
9-10-biology_secondary-5-21,5,ফুল ফোটার সময় উদ্ভিদের কাণ্ড,লক্ষণ,শুকিয়ে যায়
9-10-biology_secondary-5-21,5,উদ্ভিদ,লক্ষণ,হঠাৎ নেতিয়ে পড়ে
9-10-biology_secondary-5-22,5,ম্যাগনেসিয়ামের অভাব,লক্ষণ,সবুজ রং হালকা হয়ে যায় এবং সালোকসংশ্লেষণের হার কমে যায়
9-10-biology_secondary-5-22,5,ম্যাগনেসিয়ামের অভাব,লক্ষণ,তুলনামূলকভাবে ক্লোরোসিস হয় মধ্যবতী স্থানে
9-10-biology_secondary-5-22,5,লৌহের অভাব,লক্ষণ,পাতার রং হালকা হয়ে যায়
9-10-biology_secondary-5-22,5,লৌহের অভাব,লক্ষণ,পাতার সরু শিরার মধ্যবতী স্থানে প্রথম হালকা হয় এবং ক্লোরোসিস হয়
9-10-biology_secondary-5-22,5,লৌহের অভাব,লক্ষণ,সম্পূর্ণ পাতা বিবর্ণ হয়ে যায়
9-10-biology_secondary-5-22,5,লৌহের অভাব,লক্ষণ,কাণ্ড দুর্বল এবং ছোট হয়
9-10-biology_secondary-5-23,5,সালফার,কারণ,পাতা হালকা সবুজ হওয়া
9-10-biology_secondary-5-23,5,সালফার,কারণ,পাতায় লাল ও বেগুনি দাগ দেখা যাওয়া
9-10-biology_secondary-5-23,5,সালফারের অভাব,কারণ,কচি পাতায় বেশি ক্লোরোসিস হওয়া
9-10-biology_secondary-5-23,5,সালফারের অভাব,কারণ,বয়োবৃদ্ধ পাতায় কম ক্লোরোসিস হওয়া
9-10-biology_secondary-5-23,5,সালফারের অভাব,কারণ,"মূল, কাণ্ড এবং পাতার শীর্ষ ছোট হওয়া"
9-10-biology_secondary-5-23,5,সালফারের অভাব,কারণ,গাছ খর্বাকৃতির হওয়া
9-10-biology_secondary-5-24,5,বোরন,অবস্থান,কোষপ্রাচীরের কাঠামোর মধ্যে
9-10-biology_secondary-5-24,5,বোরন,কারণ,পর্যাপ্ত দৃঢ়তা না পেয়ে এবং বিপাকে গোলযোগ হওয়া
9-10-biology_secondary-5-25,5,খাদ্য,কাজ,দেহে তাপ এবং শত্তি তৈরি
9-10-biology_secondary-5-25,5,খাদ্য,কাজ,জীবকোষে জারিত হয়ে
9-10-biology_secondary-5-25,5,খাদ্য,কাজ,শত্তি প্রয়োজন
9-10-biology_secondary-5-26,5,খাদ্য উপাদান,সংজ্ঞা,রাসায়নিক বস্তু
9-10-biology_secondary-5-26,5,খাদ্য উপাদান,কারণ,পুষ্টি
9-10-biology_secondary-5-26,5,খাদ্যের উপাদান,কাজ,খাদ্য হিসেবে শ্রেণিভুক্ত করা
9-10-biology_secondary-5-26,5,খাদ্যবস্তু,অংশ,তিন ভাগ
9-10-biology_secondary-5-27,5,আমিষ,কাজ,দেহের বৃদ্ধিসাধন এবং ক্ষয়পূরণ
9-10-biology_secondary-5-27,5,শর্করা,কাজ,দেহে শক্তি উৎপাদন
9-10-biology_secondary-5-27,5,স্নেহ ও চর্বিজাতীয় খাদ্য,কাজ,দেহে তাপ এবং শত্তি উৎপাদন
9-10-biology_secondary-5-28,5,পানি,কাজ,দেহে পানি এবং তাপের সমতা রক্ষা করে
9-10-biology_secondary-5-28,5,পানি,কাজ,কোষের কার্যাদি নিয়ন্ত্রণ করে
9-10-biology_secondary-5-28,5,পানি,কাজ,রন কোষ ও তার অঙ্গাণুগুলোকে ধারণ করে
9-10-biology_secondary-5-29,5,রাফেজ,কাজ,পানি শোষণ
9-10-biology_secondary-5-29,5,রাফেজ,কাজ,মলের পরিমাণ বৃদ্ধি
9-10-biology_secondary-5-29,5,রাফেজ,কাজ,বৃহদন থেকে মল নিষ্কাশনে সাহায্য
9-10-biology_secondary-5-30,5,আমিষ,পরিমাণ,শতকরা 16 ভাগ নাইট্রোজেন
9-10-biology_secondary-5-30,5,আমিষ,কারণ,গুরুত্ব শর্করা ও স্নেহ পদার্থ থেকে আলাদা করার
9-10-biology_secondary-5-30,5,আমিষ,কারণ,শরীরে নাইট্রোজেন সরবরাহ করার
9-10-biology_secondary-5-33,5,শর্করা,কাজ,শরীরে কাজ করার শত্তি যোগায়
9-10-biology_secondary-5-34,5,শর্করা,প্রকার,এক শর্করা
9-10-biology_secondary-5-34,5,শর্করা,প্রকার,দ্বি-শর্করা
9-10-biology_secondary-5-34,5,শর্করা,প্রকার,শর্করা
9-10-biology_secondary-5-36,5,চর্বি,কাজ,তাপ উৎপাদন
9-10-biology_secondary-5-36,5,চর্বি,অবস্থান,পাকস্থলীতে
9-10-biology_secondary-5-36,5,চর্বি,অবস্থান,ত্বকের নিচে
9-10-biology_secondary-5-36,5,চর্বি,অবস্থান,যকৃৎ
9-10-biology_secondary-5-36,5,চর্বি,অবস্থান,মস্তিষ্ক
9-10-biology_secondary-5-36,5,চর্বি,অবস্থান,মাংস পেশি
9-10-biology_secondary-5-36,5,চর্বি,কাজ,উপবাসের সময় কাজে লাগা
9-10-biology_secondary-5-36,5,খাবার তেল বা ঘি,কাজ,খাবার সুস্বাদু করা
9-10-biology_secondary-5-36,5,খাবার তেল বা ঘি,কাজ,খাবার পুষন্টিমান বেড়ানো
9-10-biology_secondary-5-40,5,চর্বিতে দ্রবণীয় ভিটামিন,প্রকার,ভিটামিন /
9-10-biology_secondary-5-40,5,চর্বিতে দ্রবণীয় ভিটামিন,প্রকার,ভিটামিন &
9-10-biology_secondary-5-40,5,চর্বিতে দ্রবণীয় ভিটামিন,প্রকার,ভিটামিন 7
9-10-biology_secondary-5-41,5,ভিটামিন চ,প্রতিরোধ,ভিটামিন ঢ এবং 1
9-10-biology_secondary-5-43,5,খনিজ লবণ,অবস্থান,দেহ গঠন ও দেহের অভ্যন্তরীণ কাজ নিয়ন্দ্রণ
9-10-biology_secondary-5-43,5,খনিজ লবণ,কাজ,"হাড়, দাঁত, পেশি, এনজাইম এবং হরমোন গঠন"
9-10-biology_secondary-5-43,5,খনিজ লবণ,কারণ,"স্নায়ুর উদ্দীপনা, পেশি সংকোচন, দেহকোষে পানির সাম্যতা বজায় রাখা, অল্প ও ক্ষারের সমতাবিধান"
9-10-biology_secondary-5-45,5,দেহের গঠন,অবস্থান,দেহকোষের গঠন এবং প্রতিপালন
9-10-biology_secondary-5-45,5,পূর্ণবয়স্ক মানুষের দৈহিক ওজন,পরিমাণ,পানির 50%-65%
9-10-biology_secondary-5-48,5,সেলুলোজ,কাজ,উদ্ভিদের কাঠামো তৈরি
9-10-biology_secondary-5-48,5,লিগনিন,কাজ,উদ্ভিদের কাঠামো তৈরি
9-10-biology_secondary-5-48,5,হাড়,কাজ,মানবদেহের কাঠামো তৈরি
9-10-biology_secondary-5-48,5,রাফেজ,কাজ,পানি শোষণ
9-10-biology_secondary-5-48,5,রাফেজ,কাজ,মলের পরিমাণ বৃদ্ধি
9-10-biology_secondary-5-48,5,রাফেজ,কাজ,বৃহদন্তর থেকে মল নিষ্কাশনে সাহায্য
9-10-biology_secondary-5-48,5,রাফেজযুক্ত খাবার,কারণ,খাদ্যনালির ক্যাঙ্গারের আশঙ্কা হ্রাস
9-10-biology_secondary-5-48,5,আঁশযুক্ত খাবার,কারণ,স্থূলতা হ্রাস
9-10-biology_secondary-5-48,5,আঁশযুক্ত খাবার,কারণ,ক্ষুধাপ্রবণতা হ্রাস
9-10-biology_secondary-5-48,5,আঁশযুক্ত খাবার,কারণ,চর্বি জমার প্রবণতা হ্রাস
9-10-biology_secondary-5-50,5,শর্করা,অবস্থান,সবচেয়ে নিচে
9-10-biology_secondary-5-50,5,চর্বিজাতীয় খাদ্য,অবস্থান,সবচেয়ে উপরে
9-10-biology_secondary-5-51,5,খাবার তালিকা,অবস্থান,৫.৪ নং চিত্রে পিরামিডের আকারে
9-10-biology_secondary-5-51,5,খাদ্য পিরামিড,অবস্থান,আমাদের প্রতিদিনের খাবারে
9-10-biology_secondary-5-55,5,খাদ্যের তালিকা,অবস্থান,অন্তর্ভুন্ত
9-10-biology_secondary-5-55,5,খাদ্যের তালিকা,কাজ,সুষম খাদ্যের পরিকল্পনা
9-10-biology_secondary-5-6,5,অত্যাবশ্যকীয় উপাদান,কাজ,"বৃদ্ধি, শারীরবৃত্তীয় কাজ, প্রজনন"
9-10-biology_secondary-5-6,5,অত্যাবশ্যকীয় উপাদান,লক্ষণ,লক্ষণ
9-10-biology_secondary-5-62,5,গলগণ্ড,কারণ,আয়োডিনের অভাব
9-10-biology_secondary-5-62,5,গলগণ্ড,কারণ,খাবারে আয়োডিনের অভাব
9-10-biology_secondary-5-62,5,গলগণ্ড,কারণ,সমুদ্র থেকে দূরে উত্তরবঙ্গ এবং পার্বত্য এলাকার মাটিতে আয়োডিন কম
9-10-biology_secondary-5-64,5,জেরোফথ্যালমিয়ার চোখের সংবেদী রড কোষ,কারণ,ক্ষতিগ্রস্ত হয়
9-10-biology_secondary-5-66,5,ভিটামিন ॥ সমৃদ্ধ খাদ্য,প্রতিরোধ,রোগ
9-10-biology_secondary-5-67,5,রোগ,কারণ,ভিটামিন 7 এর অভাব
9-10-biology_secondary-5-71,5,রক্তশূন্যতা,অবস্থান,দেহের এমন একটি অবস্থা
9-10-biology_secondary-5-71,5,লৌহ,কারণ,রক্তস্বল্পতা দেখা যায়
9-10-biology_secondary-5-71,5,ফলিক আ্যাসিড,কারণ,রক্তস্বল্পতা দেখা যায়
9-10-biology_secondary-5-71,5,ভিটামিন বি-12,কারণ,রক্তস্বল্পতা দেখা যায়
9-10-biology_secondary-5-71,5,রক্তস্বল্পতা,কারণ,পুষ্টি উপাদানের ঘাটতি না হয়েও হতে পারে
9-10-biology_secondary-5-71,5,লৌহের ঘাটতি,কারণ,রক্তস্বল্পতা বেশি হতে পারে
9-10-biology_secondary-5-71,5,শিশুদের,অবস্থান,রক্তস্বল্পতা বেশি হয়
9-10-biology_secondary-5-71,5,প্রজননের উপযুক্ত বয়সী নারীদের,অবস্থান,15-45 বছর
9-10-biology_secondary-5-71,5,গর্ভবতীদের,অবস্থান,রক্তস্বল্পতা বেশি হয়
9-10-biology_secondary-5-71,5,লৌহের ঘাটতি,কারণ,রক্তস্বল্পতা বেশি হতে পারে
9-10-biology_secondary-5-72,5,লৌহের অভাব,অবস্থান,অন্তরে
9-10-biology_secondary-5-72,5,লৌহের অভাব,কারণ,রক্তশূন্যতা
9-10-biology_secondary-5-72,5,রক্তশূন্যতা,লক্ষণ,দুর্বলতা অনুভব করা
